INIT_GPS_LOG
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
2,2.0000,2.0000,4294967295
